lead_id,channel,device,region,campaign,age_group,visit_date,time_on_site_sec,pages_viewed,ad_spend,funnel_stage,converted,revenue,month,month_name
3878,Referral,Desktop,South,Retargeting,45-54,2024-11-19 02:00:00,651,14,4.08,Bounced,0,0.0,11,Nov
3879,Social Media,Desktop,South,Product Launch,35-44,2024-11-19 04:00:00,795,2,2.94,Bounced,0,0.0,11,Nov
3880,Organic Search,Desktop,South,Seasonal Offer,35-44,2024-11-19 06:00:00,217,11,10.27,Awareness,0,0.0,11,Nov
3881,Paid Search,Mobile,South,Brand Awareness,55+,2024-11-19 08:00:00,60,6,6.6,Bounced,0,0.0,11,Nov
3882,Email,Desktop,West,Retargeting,35-44,2024-11-19 10:00:00,288,4,8.3,Bounced,0,0.0,11,Nov
3883,Direct,Desktop,West,Brand Awareness,35-44,2024-11-19 12:00:00,704,3,1.19,Bounced,0,0.0,11,Nov
3884,Organic Search,Desktop,East,Product Launch,18-24,2024-11-19 14:00:00,373,3,12.99,Checkout,0,0.0,11,Nov
3885,Referral,Mobile,North,Brand Awareness,18-24,2024-11-19 16:00:00,337,10,2.97,Awareness,0,0.0,11,Nov
3886,Referral,Mobile,North,Retargeting,18-24,2024-11-19 18:00:00,100,3,5.72,Awareness,0,0.0,11,Nov
3887,Referral,Mobile,North,Lead Gen,55+,2024-11-19 20:00:00,336,12,1.54,Awareness,0,0.0,11,Nov
3888,Social Media,Mobile,South,Retargeting,25-34,2024-11-19 22:00:00,597,8,2.48,Product View,0,0.0,11,Nov
3889,Social Media,Desktop,West,Brand Awareness,25-34,2024-11-20 00:00:00,128,9,10.15,Bounced,0,0.0,11,Nov
3890,Paid Search,Desktop,West,Product Launch,45-54,2024-11-20 02:00:00,50,9,10.54,Product View,0,0.0,11,Nov
3891,Email,Desktop,East,Seasonal Offer,35-44,2024-11-20 04:00:00,649,5,10.32,Bounced,0,0.0,11,Nov
3892,Social Media,Mobile,North,Seasonal Offer,35-44,2024-11-20 06:00:00,594,1,8.51,Bounced,0,0.0,11,Nov
3893,Social Media,Tablet,West,Product Launch,25-34,2024-11-20 08:00:00,35,10,14.31,Checkout,0,0.0,11,Nov
3894,Paid Search,Desktop,East,Brand Awareness,45-54,2024-11-20 10:00:00,260,5,7.85,Checkout,0,0.0,11,Nov
3895,Email,Desktop,North,Product Launch,25-34,2024-11-20 12:00:00,111,1,7.02,Awareness,0,0.0,11,Nov
3896,Email,Desktop,South,Brand Awareness,18-24,2024-11-20 14:00:00,246,9,4.09,Product View,0,0.0,11,Nov
3897,Organic Search,Desktop,West,Retargeting,25-34,2024-11-20 16:00:00,364,13,1.93,Awareness,0,0.0,11,Nov
3898,Email,Mobile,West,Lead Gen,25-34,2024-11-20 18:00:00,588,10,8.45,Awareness,0,0.0,11,Nov
3899,Social Media,Desktop,North,Brand Awareness,25-34,2024-11-20 20:00:00,893,13,5.07,Bounced,0,0.0,11,Nov
3900,Email,Tablet,South,Seasonal Offer,35-44,2024-11-20 22:00:00,782,8,8.1,Converted,1,149.0,11,Nov
3901,Paid Search,Desktop,South,Seasonal Offer,25-34,2024-11-21 00:00:00,719,7,3.49,Awareness,0,0.0,11,Nov
3902,Paid Search,Tablet,West,Lead Gen,35-44,2024-11-21 02:00:00,623,2,12.65,Bounced,0,0.0,11,Nov
3903,Referral,Mobile,North,Brand Awareness,18-24,2024-11-21 04:00:00,828,2,15.0,Bounced,0,0.0,11,Nov
3904,Organic Search,Mobile,East,Lead Gen,18-24,2024-11-21 06:00:00,733,14,5.17,Checkout,0,0.0,11,Nov
3905,Email,Mobile,West,Retargeting,35-44,2024-11-21 08:00:00,684,4,12.71,Converted,1,499.0,11,Nov
3906,Paid Search,Mobile,South,Lead Gen,55+,2024-11-21 10:00:00,855,9,13.16,Checkout,0,0.0,11,Nov
3907,Paid Search,Mobile,East,Retargeting,45-54,2024-11-21 12:00:00,820,14,14.94,Bounced,0,0.0,11,Nov
3908,Paid Search,Mobile,North,Seasonal Offer,55+,2024-11-21 14:00:00,582,9,5.47,Product View,0,0.0,11,Nov
3909,Social Media,Mobile,South,Retargeting,35-44,2024-11-21 16:00:00,488,14,11.46,Awareness,0,0.0,11,Nov
3910,Paid Search,Tablet,East,Brand Awareness,35-44,2024-11-21 18:00:00,812,8,3.82,Converted,1,49.0,11,Nov
3911,Organic Search,Mobile,West,Brand Awareness,35-44,2024-11-21 20:00:00,116,11,9.56,Converted,1,149.0,11,Nov
3912,Organic Search,Mobile,South,Brand Awareness,35-44,2024-11-21 22:00:00,544,5,10.72,Awareness,0,0.0,11,Nov
3913,Organic Search,Mobile,North,Brand Awareness,18-24,2024-11-22 00:00:00,752,14,11.25,Awareness,0,0.0,11,Nov
3914,Direct,Desktop,South,Product Launch,35-44,2024-11-22 02:00:00,542,7,3.5,Product View,0,0.0,11,Nov
3915,Direct,Desktop,West,Retargeting,25-34,2024-11-22 04:00:00,616,12,12.81,Converted,1,49.0,11,Nov
3916,Paid Search,Desktop,North,Brand Awareness,25-34,2024-11-22 06:00:00,507,9,6.6,Product View,0,0.0,11,Nov
3917,Email,Mobile,West,Lead Gen,35-44,2024-11-22 08:00:00,527,3,3.64,Bounced,0,0.0,11,Nov
3918,Paid Search,Mobile,East,Lead Gen,18-24,2024-11-22 10:00:00,772,4,8.37,Converted,1,149.0,11,Nov
3919,Social Media,Desktop,South,Product Launch,25-34,2024-11-22 12:00:00,478,2,13.02,Bounced,0,0.0,11,Nov
3920,Email,Mobile,West,Retargeting,18-24,2024-11-22 14:00:00,617,9,14.52,Converted,1,99.0,11,Nov
3921,Referral,Mobile,East,Retargeting,55+,2024-11-22 16:00:00,289,7,11.35,Converted,1,149.0,11,Nov
3922,Paid Search,Desktop,North,Retargeting,18-24,2024-11-22 18:00:00,566,6,0.58,Product View,0,0.0,11,Nov
3923,Email,Mobile,North,Product Launch,25-34,2024-11-22 20:00:00,229,5,2.45,Bounced,0,0.0,11,Nov
3924,Organic Search,Mobile,East,Retargeting,45-54,2024-11-22 22:00:00,492,12,1.61,Checkout,0,0.0,11,Nov
3925,Direct,Desktop,East,Retargeting,25-34,2024-11-23 00:00:00,123,7,1.97,Awareness,0,0.0,11,Nov
3926,Organic Search,Mobile,North,Brand Awareness,18-24,2024-11-23 02:00:00,381,3,6.05,Awareness,0,0.0,11,Nov
3927,Social Media,Mobile,West,Retargeting,25-34,2024-11-23 04:00:00,137,5,5.41,Checkout,0,0.0,11,Nov
3928,Social Media,Desktop,East,Brand Awareness,18-24,2024-11-23 06:00:00,384,2,2.15,Product View,0,0.0,11,Nov
3929,Social Media,Desktop,West,Brand Awareness,25-34,2024-11-23 08:00:00,498,5,13.29,Bounced,0,0.0,11,Nov
3930,Organic Search,Tablet,North,Retargeting,18-24,2024-11-23 10:00:00,124,7,9.42,Converted,1,99.0,11,Nov
3931,Referral,Desktop,West,Lead Gen,25-34,2024-11-23 12:00:00,897,11,12.05,Awareness,0,0.0,11,Nov
3932,Organic Search,Desktop,West,Seasonal Offer,45-54,2024-11-23 14:00:00,120,10,5.89,Bounced,0,0.0,11,Nov
3933,Social Media,Desktop,East,Lead Gen,35-44,2024-11-23 16:00:00,73,11,6.45,Checkout,0,0.0,11,Nov
3934,Organic Search,Mobile,West,Retargeting,35-44,2024-11-23 18:00:00,485,7,5.11,Product View,0,0.0,11,Nov
3935,Paid Search,Mobile,West,Retargeting,25-34,2024-11-23 20:00:00,413,9,6.86,Checkout,0,0.0,11,Nov
3936,Social Media,Mobile,West,Lead Gen,25-34,2024-11-23 22:00:00,52,3,9.35,Product View,0,0.0,11,Nov
3937,Paid Search,Desktop,North,Retargeting,45-54,2024-11-24 00:00:00,731,8,7.65,Converted,1,49.0,11,Nov
3938,Organic Search,Mobile,North,Brand Awareness,18-24,2024-11-24 02:00:00,52,5,12.65,Awareness,0,0.0,11,Nov
3939,Organic Search,Desktop,South,Product Launch,45-54,2024-11-24 04:00:00,263,7,13.55,Bounced,0,0.0,11,Nov
3940,Paid Search,Desktop,North,Retargeting,25-34,2024-11-24 06:00:00,727,1,7.31,Awareness,0,0.0,11,Nov
3941,Email,Desktop,North,Retargeting,45-54,2024-11-24 08:00:00,340,1,3.98,Bounced,0,0.0,11,Nov
3942,Referral,Desktop,South,Lead Gen,25-34,2024-11-24 10:00:00,446,4,14.21,Converted,1,149.0,11,Nov
3943,Organic Search,Mobile,South,Brand Awareness,25-34,2024-11-24 12:00:00,362,5,11.16,Checkout,0,0.0,11,Nov
3944,Paid Search,Tablet,East,Lead Gen,45-54,2024-11-24 14:00:00,604,13,9.78,Product View,0,0.0,11,Nov
3945,Organic Search,Desktop,East,Lead Gen,45-54,2024-11-24 16:00:00,132,10,11.31,Checkout,0,0.0,11,Nov
3946,Organic Search,Mobile,North,Retargeting,25-34,2024-11-24 18:00:00,529,3,1.6,Converted,1,249.0,11,Nov
3947,Social Media,Mobile,West,Brand Awareness,55+,2024-11-24 20:00:00,857,6,1.48,Awareness,0,0.0,11,Nov
3948,Social Media,Tablet,East,Retargeting,18-24,2024-11-24 22:00:00,512,3,2.72,Bounced,0,0.0,11,Nov
3949,Organic Search,Desktop,East,Retargeting,18-24,2024-11-25 00:00:00,218,5,2.64,Bounced,0,0.0,11,Nov
3950,Organic Search,Mobile,North,Retargeting,35-44,2024-11-25 02:00:00,877,11,6.6,Converted,1,49.0,11,Nov
3951,Organic Search,Desktop,West,Retargeting,35-44,2024-11-25 04:00:00,489,13,2.78,Bounced,0,0.0,11,Nov
3952,Email,Mobile,South,Product Launch,55+,2024-11-25 06:00:00,218,1,12.89,Bounced,0,0.0,11,Nov
3953,Direct,Desktop,South,Seasonal Offer,25-34,2024-11-25 08:00:00,380,3,8.88,Checkout,0,0.0,11,Nov
3954,Organic Search,Mobile,North,Brand Awareness,18-24,2024-11-25 10:00:00,610,7,5.84,Converted,1,249.0,11,Nov
3955,Organic Search,Desktop,North,Product Launch,35-44,2024-11-25 12:00:00,143,3,1.51,Bounced,0,0.0,11,Nov
3956,Referral,Desktop,West,Seasonal Offer,25-34,2024-11-25 14:00:00,133,5,9.07,Awareness,0,0.0,11,Nov
3957,Referral,Mobile,North,Seasonal Offer,25-34,2024-11-25 16:00:00,649,7,2.19,Bounced,0,0.0,11,Nov
3958,Paid Search,Mobile,North,Seasonal Offer,25-34,2024-11-25 18:00:00,537,13,11.28,Product View,0,0.0,11,Nov
3959,Organic Search,Mobile,North,Product Launch,18-24,2024-11-25 20:00:00,374,2,12.14,Product View,0,0.0,11,Nov
3960,Organic Search,Mobile,West,Brand Awareness,25-34,2024-11-25 22:00:00,50,3,8.39,Checkout,0,0.0,11,Nov
3961,Social Media,Desktop,North,Lead Gen,25-34,2024-11-26 00:00:00,416,4,2.67,Bounced,0,0.0,11,Nov
3962,Paid Search,Mobile,East,Seasonal Offer,35-44,2024-11-26 02:00:00,807,5,11.91,Checkout,0,0.0,11,Nov
3963,Organic Search,Desktop,West,Lead Gen,35-44,2024-11-26 04:00:00,884,12,4.96,Converted,1,49.0,11,Nov
3964,Social Media,Desktop,East,Lead Gen,25-34,2024-11-26 06:00:00,238,9,3.73,Awareness,0,0.0,11,Nov
3965,Organic Search,Mobile,West,Retargeting,25-34,2024-11-26 08:00:00,711,9,7.32,Checkout,0,0.0,11,Nov
3966,Email,Mobile,East,Lead Gen,25-34,2024-11-26 10:00:00,512,4,13.88,Converted,1,149.0,11,Nov
3967,Paid Search,Mobile,West,Retargeting,25-34,2024-11-26 12:00:00,502,14,4.81,Awareness,0,0.0,11,Nov
3968,Organic Search,Mobile,South,Brand Awareness,35-44,2024-11-26 14:00:00,735,9,13.63,Checkout,0,0.0,11,Nov
3969,Social Media,Mobile,North,Brand Awareness,55+,2024-11-26 16:00:00,888,4,1.28,Awareness,0,0.0,11,Nov
3970,Paid Search,Desktop,North,Retargeting,35-44,2024-11-26 18:00:00,422,2,1.71,Converted,1,499.0,11,Nov
3971,Direct,Desktop,West,Brand Awareness,35-44,2024-11-26 20:00:00,664,10,10.63,Product View,0,0.0,11,Nov
3972,Social Media,Mobile,East,Seasonal Offer,25-34,2024-11-26 22:00:00,718,1,3.26,Checkout,0,0.0,11,Nov
3973,Organic Search,Desktop,South,Brand Awareness,25-34,2024-11-27 00:00:00,545,7,5.09,Converted,1,49.0,11,Nov
3974,Social Media,Desktop,East,Retargeting,55+,2024-11-27 02:00:00,217,4,2.48,Bounced,0,0.0,11,Nov
3975,Organic Search,Desktop,North,Seasonal Offer,55+,2024-11-27 04:00:00,375,12,5.32,Checkout,0,0.0,11,Nov
3976,Referral,Mobile,North,Lead Gen,25-34,2024-11-27 06:00:00,381,8,4.57,Converted,1,99.0,11,Nov
3977,Paid Search,Desktop,East,Lead Gen,25-34,2024-11-27 08:00:00,570,8,11.18,Awareness,0,0.0,11,Nov
3978,Social Media,Mobile,West,Lead Gen,45-54,2024-11-27 10:00:00,627,12,10.68,Checkout,0,0.0,11,Nov
3979,Organic Search,Mobile,West,Retargeting,18-24,2024-11-27 12:00:00,76,8,14.35,Checkout,0,0.0,11,Nov
3980,Paid Search,Desktop,East,Lead Gen,45-54,2024-11-27 14:00:00,106,6,11.0,Awareness,0,0.0,11,Nov
3981,Email,Mobile,North,Brand Awareness,45-54,2024-11-27 16:00:00,372,9,10.57,Awareness,0,0.0,11,Nov
3982,Email,Mobile,East,Lead Gen,18-24,2024-11-27 18:00:00,220,14,10.57,Awareness,0,0.0,11,Nov
3983,Organic Search,Mobile,North,Product Launch,55+,2024-11-27 20:00:00,572,4,13.3,Product View,0,0.0,11,Nov
3984,Organic Search,Mobile,East,Product Launch,55+,2024-11-27 22:00:00,848,5,4.8,Product View,0,0.0,11,Nov
3985,Email,Desktop,West,Lead Gen,55+,2024-11-28 00:00:00,710,4,4.85,Awareness,0,0.0,11,Nov
3986,Referral,Mobile,South,Lead Gen,25-34,2024-11-28 02:00:00,65,5,11.25,Converted,1,99.0,11,Nov
3987,Organic Search,Desktop,North,Product Launch,25-34,2024-11-28 04:00:00,786,2,3.82,Converted,1,99.0,11,Nov
3988,Paid Search,Tablet,South,Lead Gen,35-44,2024-11-28 06:00:00,453,5,13.72,Awareness,0,0.0,11,Nov
3989,Paid Search,Mobile,West,Seasonal Offer,25-34,2024-11-28 08:00:00,380,10,8.25,Product View,0,0.0,11,Nov
3990,Referral,Mobile,East,Product Launch,25-34,2024-11-28 10:00:00,217,8,4.85,Awareness,0,0.0,11,Nov
3991,Organic Search,Desktop,West,Retargeting,25-34,2024-11-28 12:00:00,556,9,11.75,Checkout,0,0.0,11,Nov
3992,Organic Search,Desktop,South,Product Launch,35-44,2024-11-28 14:00:00,363,7,5.03,Checkout,0,0.0,11,Nov
3993,Email,Desktop,West,Brand Awareness,18-24,2024-11-28 16:00:00,512,7,14.47,Bounced,0,0.0,11,Nov
3994,Organic Search,Desktop,West,Seasonal Offer,25-34,2024-11-28 18:00:00,245,14,14.75,Product View,0,0.0,11,Nov
3995,Paid Search,Desktop,East,Retargeting,18-24,2024-11-28 20:00:00,187,6,10.17,Awareness,0,0.0,11,Nov
3996,Paid Search,Mobile,South,Lead Gen,35-44,2024-11-28 22:00:00,696,2,2.15,Converted,1,149.0,11,Nov
3997,Paid Search,Desktop,South,Brand Awareness,35-44,2024-11-29 00:00:00,270,10,4.32,Converted,1,149.0,11,Nov
3998,Paid Search,Tablet,South,Brand Awareness,18-24,2024-11-29 02:00:00,325,12,7.97,Converted,1,499.0,11,Nov
3999,Social Media,Desktop,North,Seasonal Offer,55+,2024-11-29 04:00:00,491,11,12.85,Awareness,0,0.0,11,Nov
4000,Organic Search,Tablet,West,Retargeting,18-24,2024-11-29 06:00:00,74,10,3.18,Bounced,0,0.0,11,Nov
4001,Social Media,Tablet,South,Brand Awareness,35-44,2024-11-29 08:00:00,524,13,2.01,Bounced,0,0.0,11,Nov
4002,Email,Mobile,West,Retargeting,45-54,2024-11-29 10:00:00,204,9,1.58,Product View,0,0.0,11,Nov
4003,Email,Mobile,East,Retargeting,45-54,2024-11-29 12:00:00,375,14,7.85,Bounced,0,0.0,11,Nov
4004,Organic Search,Desktop,East,Brand Awareness,18-24,2024-11-29 14:00:00,85,5,13.33,Awareness,0,0.0,11,Nov
4005,Organic Search,Mobile,North,Retargeting,55+,2024-11-29 16:00:00,595,6,1.11,Checkout,0,0.0,11,Nov
4006,Organic Search,Desktop,North,Seasonal Offer,55+,2024-11-29 18:00:00,370,1,3.58,Converted,1,49.0,11,Nov
4007,Paid Search,Desktop,East,Brand Awareness,35-44,2024-11-29 20:00:00,806,5,10.55,Awareness,0,0.0,11,Nov
4008,Paid Search,Mobile,South,Seasonal Offer,25-34,2024-11-29 22:00:00,780,6,12.48,Checkout,0,0.0,11,Nov
4009,Social Media,Desktop,East,Seasonal Offer,18-24,2024-11-30 00:00:00,862,10,12.21,Awareness,0,0.0,11,Nov
4010,Organic Search,Mobile,West,Retargeting,35-44,2024-11-30 02:00:00,137,11,11.88,Bounced,0,0.0,11,Nov
4011,Organic Search,Desktop,North,Retargeting,25-34,2024-11-30 04:00:00,739,2,2.38,Converted,1,99.0,11,Nov
4012,Paid Search,Desktop,North,Brand Awareness,45-54,2024-11-30 06:00:00,243,7,6.26,Converted,1,99.0,11,Nov
4013,Social Media,Desktop,East,Lead Gen,25-34,2024-11-30 08:00:00,528,14,14.78,Product View,0,0.0,11,Nov
4014,Organic Search,Desktop,South,Brand Awareness,35-44,2024-11-30 10:00:00,787,4,14.84,Awareness,0,0.0,11,Nov
4015,Social Media,Desktop,South,Seasonal Offer,18-24,2024-11-30 12:00:00,426,5,9.24,Product View,0,0.0,11,Nov
4016,Organic Search,Desktop,West,Retargeting,18-24,2024-11-30 14:00:00,579,3,10.78,Product View,0,0.0,11,Nov
4017,Referral,Desktop,North,Seasonal Offer,18-24,2024-11-30 16:00:00,526,5,14.29,Checkout,0,0.0,11,Nov
4018,Referral,Mobile,East,Product Launch,18-24,2024-11-30 18:00:00,202,12,7.02,Product View,0,0.0,11,Nov
4019,Organic Search,Desktop,East,Product Launch,35-44,2024-11-30 20:00:00,134,4,2.48,Checkout,0,0.0,11,Nov
4020,Organic Search,Mobile,North,Seasonal Offer,45-54,2024-11-30 22:00:00,581,12,10.2,Bounced,0,0.0,11,Nov
4021,Paid Search,Desktop,East,Lead Gen,35-44,2024-12-01 00:00:00,508,14,14.42,Product View,0,0.0,12,Dec
4022,Organic Search,Mobile,North,Lead Gen,35-44,2024-12-01 02:00:00,428,10,10.61,Bounced,0,0.0,12,Dec
4023,Social Media,Desktop,South,Brand Awareness,35-44,2024-12-01 04:00:00,463,6,12.15,Bounced,0,0.0,12,Dec
4024,Email,Desktop,South,Brand Awareness,25-34,2024-12-01 06:00:00,671,2,6.63,Product View,0,0.0,12,Dec
4025,Social Media,Mobile,East,Brand Awareness,25-34,2024-12-01 08:00:00,722,3,1.9,Product View,0,0.0,12,Dec
4026,Email,Desktop,South,Retargeting,25-34,2024-12-01 10:00:00,223,12,2.95,Product View,0,0.0,12,Dec
4027,Paid Search,Mobile,South,Lead Gen,35-44,2024-12-01 12:00:00,872,10,14.75,Bounced,0,0.0,12,Dec
4028,Organic Search,Desktop,West,Seasonal Offer,25-34,2024-12-01 14:00:00,830,1,7.65,Product View,0,0.0,12,Dec
4029,Email,Tablet,North,Product Launch,18-24,2024-12-01 16:00:00,495,7,0.67,Converted,1,249.0,12,Dec
4030,Paid Search,Desktop,North,Lead Gen,35-44,2024-12-01 18:00:00,370,9,14.35,Converted,1,49.0,12,Dec
4031,Social Media,Desktop,East,Lead Gen,55+,2024-12-01 20:00:00,88,2,7.72,Product View,0,0.0,12,Dec
4032,Organic Search,Mobile,North,Lead Gen,35-44,2024-12-01 22:00:00,892,7,12.63,Converted,1,499.0,12,Dec
4033,Organic Search,Desktop,West,Brand Awareness,45-54,2024-12-02 00:00:00,567,3,8.45,Bounced,0,0.0,12,Dec
4034,Direct,Mobile,East,Retargeting,35-44,2024-12-02 02:00:00,507,5,1.97,Converted,1,99.0,12,Dec
4035,Organic Search,Desktop,East,Seasonal Offer,25-34,2024-12-02 04:00:00,132,6,9.43,Product View,0,0.0,12,Dec
4036,Direct,Mobile,North,Brand Awareness,35-44,2024-12-02 06:00:00,562,8,14.96,Awareness,0,0.0,12,Dec
4037,Direct,Desktop,South,Retargeting,45-54,2024-12-02 08:00:00,621,4,1.0,Bounced,0,0.0,12,Dec
4038,Email,Mobile,South,Lead Gen,25-34,2024-12-02 10:00:00,868,2,12.71,Checkout,0,0.0,12,Dec
4039,Social Media,Mobile,South,Retargeting,25-34,2024-12-02 12:00:00,740,3,3.91,Checkout,0,0.0,12,Dec
4040,Social Media,Desktop,South,Brand Awareness,25-34,2024-12-02 14:00:00,351,8,6.21,Product View,0,0.0,12,Dec
4041,Referral,Desktop,West,Lead Gen,25-34,2024-12-02 16:00:00,578,7,5.9,Checkout,0,0.0,12,Dec
4042,Organic Search,Desktop,East,Brand Awareness,45-54,2024-12-02 18:00:00,43,6,13.53,Checkout,0,0.0,12,Dec
4043,Paid Search,Tablet,South,Seasonal Offer,25-34,2024-12-02 20:00:00,485,5,7.82,Product View,0,0.0,12,Dec
4044,Social Media,Desktop,West,Lead Gen,25-34,2024-12-02 22:00:00,250,11,6.98,Checkout,0,0.0,12,Dec
4045,Paid Search,Desktop,East,Retargeting,45-54,2024-12-03 00:00:00,420,5,12.36,Bounced,0,0.0,12,Dec
4046,Paid Search,Desktop,North,Brand Awareness,35-44,2024-12-03 02:00:00,707,1,1.21,Converted,1,149.0,12,Dec
4047,Paid Search,Desktop,North,Product Launch,35-44,2024-12-03 04:00:00,202,14,1.75,Product View,0,0.0,12,Dec
4048,Social Media,Mobile,West,Retargeting,45-54,2024-12-03 06:00:00,691,6,0.81,Bounced,0,0.0,12,Dec
4049,Referral,Tablet,East,Retargeting,25-34,2024-12-03 08:00:00,713,13,10.48,Awareness,0,0.0,12,Dec
4050,Organic Search,Mobile,South,Lead Gen,35-44,2024-12-03 10:00:00,110,9,8.12,Checkout,0,0.0,12,Dec
4051,Referral,Mobile,East,Retargeting,18-24,2024-12-03 12:00:00,365,8,13.2,Converted,1,99.0,12,Dec
4052,Social Media,Mobile,South,Brand Awareness,25-34,2024-12-03 14:00:00,254,12,7.73,Bounced,0,0.0,12,Dec
4053,Email,Desktop,West,Product Launch,25-34,2024-12-03 16:00:00,64,10,3.72,Converted,1,249.0,12,Dec
4054,Social Media,Desktop,South,Seasonal Offer,25-34,2024-12-03 18:00:00,899,1,12.17,Bounced,0,0.0,12,Dec
4055,Email,Mobile,West,Product Launch,55+,2024-12-03 20:00:00,217,11,4.77,Bounced,0,0.0,12,Dec
4056,Organic Search,Tablet,East,Brand Awareness,55+,2024-12-03 22:00:00,253,13,14.07,Converted,1,99.0,12,Dec
4057,Email,Mobile,East,Lead Gen,45-54,2024-12-04 00:00:00,672,6,4.13,Awareness,0,0.0,12,Dec
4058,Organic Search,Desktop,South,Brand Awareness,25-34,2024-12-04 02:00:00,523,3,2.93,Bounced,0,0.0,12,Dec
4059,Referral,Desktop,East,Retargeting,55+,2024-12-04 04:00:00,892,6,7.65,Awareness,0,0.0,12,Dec
4060,Direct,Desktop,South,Lead Gen,35-44,2024-12-04 06:00:00,340,9,1.23,Checkout,0,0.0,12,Dec
4061,Organic Search,Tablet,East,Seasonal Offer,25-34,2024-12-04 08:00:00,550,6,1.03,Bounced,0,0.0,12,Dec
4062,Organic Search,Mobile,North,Seasonal Offer,35-44,2024-12-04 10:00:00,610,8,7.69,Awareness,0,0.0,12,Dec
4063,Email,Mobile,South,Brand Awareness,18-24,2024-12-04 12:00:00,569,14,3.62,Awareness,0,0.0,12,Dec
4064,Organic Search,Desktop,West,Retargeting,18-24,2024-12-04 14:00:00,398,6,0.64,Awareness,0,0.0,12,Dec
4065,Referral,Mobile,North,Seasonal Offer,45-54,2024-12-04 16:00:00,504,6,4.79,Converted,1,149.0,12,Dec
4066,Organic Search,Desktop,West,Product Launch,35-44,2024-12-04 18:00:00,775,7,7.42,Converted,1,149.0,12,Dec
4067,Organic Search,Desktop,East,Lead Gen,25-34,2024-12-04 20:00:00,60,11,6.22,Converted,1,99.0,12,Dec
4068,Direct,Mobile,North,Product Launch,35-44,2024-12-04 22:00:00,856,13,2.46,Converted,1,49.0,12,Dec
4069,Social Media,Desktop,East,Seasonal Offer,55+,2024-12-05 00:00:00,261,10,8.91,Converted,1,249.0,12,Dec
4070,Email,Desktop,South,Seasonal Offer,35-44,2024-12-05 02:00:00,879,11,10.8,Checkout,0,0.0,12,Dec
4071,Paid Search,Mobile,West,Brand Awareness,25-34,2024-12-05 04:00:00,526,4,10.3,Converted,1,49.0,12,Dec
4072,Social Media,Mobile,East,Brand Awareness,18-24,2024-12-05 06:00:00,595,13,6.21,Bounced,0,0.0,12,Dec
4073,Social Media,Desktop,West,Lead Gen,25-34,2024-12-05 08:00:00,204,13,2.5,Bounced,0,0.0,12,Dec
4074,Social Media,Mobile,West,Brand Awareness,55+,2024-12-05 10:00:00,327,8,7.74,Awareness,0,0.0,12,Dec
4075,Social Media,Desktop,East,Retargeting,25-34,2024-12-05 12:00:00,820,4,13.41,Awareness,0,0.0,12,Dec
4076,Social Media,Mobile,South,Lead Gen,25-34,2024-12-05 14:00:00,394,7,7.3,Product View,0,0.0,12,Dec
4077,Paid Search,Mobile,West,Retargeting,25-34,2024-12-05 16:00:00,115,1,3.34,Product View,0,0.0,12,Dec
4078,Organic Search,Mobile,East,Brand Awareness,45-54,2024-12-05 18:00:00,606,12,1.85,Awareness,0,0.0,12,Dec
4079,Email,Mobile,South,Lead Gen,35-44,2024-12-05 20:00:00,118,9,14.19,Awareness,0,0.0,12,Dec
4080,Organic Search,Desktop,East,Seasonal Offer,35-44,2024-12-05 22:00:00,83,10,11.27,Converted,1,249.0,12,Dec
4081,Social Media,Desktop,South,Product Launch,25-34,2024-12-06 00:00:00,659,9,5.04,Bounced,0,0.0,12,Dec
4082,Organic Search,Desktop,West,Seasonal Offer,18-24,2024-12-06 02:00:00,390,7,4.78,Bounced,0,0.0,12,Dec
4083,Social Media,Desktop,North,Retargeting,55+,2024-12-06 04:00:00,505,8,13.48,Awareness,0,0.0,12,Dec
4084,Email,Mobile,East,Seasonal Offer,55+,2024-12-06 06:00:00,258,2,3.07,Converted,1,149.0,12,Dec
4085,Organic Search,Desktop,West,Seasonal Offer,55+,2024-12-06 08:00:00,808,10,8.26,Product View,0,0.0,12,Dec
4086,Organic Search,Desktop,East,Product Launch,55+,2024-12-06 10:00:00,860,14,10.85,Product View,0,0.0,12,Dec
4087,Organic Search,Desktop,East,Product Launch,45-54,2024-12-06 12:00:00,563,14,6.25,Product View,0,0.0,12,Dec
4088,Social Media,Tablet,South,Seasonal Offer,35-44,2024-12-06 14:00:00,788,12,1.08,Awareness,0,0.0,12,Dec
4089,Email,Desktop,East,Product Launch,45-54,2024-12-06 16:00:00,402,10,3.8,Converted,1,99.0,12,Dec
4090,Organic Search,Mobile,South,Seasonal Offer,35-44,2024-12-06 18:00:00,498,7,13.58,Converted,1,149.0,12,Dec
4091,Email,Desktop,West,Lead Gen,18-24,2024-12-06 20:00:00,449,1,8.09,Converted,1,149.0,12,Dec
4092,Paid Search,Desktop,East,Seasonal Offer,25-34,2024-12-06 22:00:00,855,3,12.32,Checkout,0,0.0,12,Dec
4093,Paid Search,Desktop,West,Brand Awareness,55+,2024-12-07 00:00:00,561,6,8.56,Checkout,0,0.0,12,Dec
4094,Referral,Mobile,North,Product Launch,25-34,2024-12-07 02:00:00,429,5,14.18,Converted,1,149.0,12,Dec
4095,Paid Search,Mobile,West,Product Launch,45-54,2024-12-07 04:00:00,213,5,13.68,Checkout,0,0.0,12,Dec
